invoice_code,customer_code,employee_code,timestamp,total_amount,payment_method
HDIP01805,KH00104,NV0025,2026-03-13 09:08:40.057836,2555877,Chuyển khoản
HDIP01806,KH00234,NV0012,2026-03-13 07:01:40.057836,2836986,Thẻ
HDIP01807,KH00467,NV0004,2026-03-13 01:13:40.057836,1875710,Thẻ
HDIP01808,KH00028,NV0019,2026-03-13 09:53:40.057836,3405799,Tiền mặt
HDIP01809,KH00287,NV0050,2026-03-13 07:40:40.057836,3908556,Chuyển khoản
HDIP01810,KH00298,NV0001,2026-03-13 05:27:40.057836,4834097,Chuyển khoản
HDIP01811,KH00877,NV0037,2026-03-12 22:12:40.057836,7856746,Tiền mặt
HDIP01812,KH00571,NV0016,2026-03-13 06:27:40.057836,5128248,Tiền mặt
HDIP01813,KH00708,NV0026,2026-03-13 09:10:40.057836,4902932,Tiền mặt
HDIP01814,KH00642,NV0001,2026-03-13 03:35:40.057836,180174,Chuyển khoản
HDIP01815,KH00432,NV0005,2026-03-14 06:19:40.057836,12012470,Thẻ
HDIP01816,KH00290,NV0018,2026-03-13 22:23:40.057836,4207650,Chuyển khoản
HDIP01817,KH00209,NV0043,2026-03-14 09:51:40.057836,177321,Tiền mặt
HDIP01818,KH00465,NV0024,2026-03-13 22:47:40.057836,5880449,Thẻ
HDIP01819,KH00421,NV0030,2026-03-14 05:59:40.057836,4981370,Chuyển khoản
HDIP01820,KH00024,NV0032,2026-03-14 01:24:40.057836,782721,Chuyển khoản
HDIP01821,KH00400,NV0041,2026-03-14 01:25:40.057836,8638234,Tiền mặt
HDIP01822,KH00628,NV0023,2026-03-14 07:14:40.057836,10353325,Chuyển khoản
HDIP01823,KH00857,NV0004,2026-03-14 09:20:40.057836,13852615,Chuyển khoản
HDIP01824,KH00531,NV0026,2026-03-14 08:08:40.057836,636890,Thẻ
HDIP01825,KH00389,NV0003,2026-03-13 22:15:40.057836,4025015,Chuyển khoản
HDIP01826,KH00822,NV0047,2026-03-14 00:24:40.057836,2330562,Thẻ
HDIP01827,KH00662,NV0003,2026-03-14 03:32:40.057836,9412221,Thẻ
HDIP01828,KH00108,NV0007,2026-03-14 00:34:40.057836,9156763,Thẻ
HDIP01829,KH00211,NV0021,2026-03-14 09:16:40.057836,2138930,Tiền mặt
HDIP01830,KH00514,NV0011,2026-03-14 05:12:40.057836,6240790,Tiền mặt
HDIP01831,KH00116,NV0030,2026-03-14 00:49:40.057836,20096591,Thẻ
HDIP01832,KH00391,NV0007,2026-03-14 06:01:40.057836,5740102,Chuyển khoản
HDIP01833,KH00087,NV0039,2026-03-13 23:04:40.057836,18609509,Tiền mặt
HDIP01834,KH00388,NV0019,2026-03-13 23:46:40.057836,12002127,Chuyển khoản
HDIP01835,KH00245,NV0044,2026-03-14 09:28:40.057836,937317,Thẻ
HDIP01836,KH00832,NV0011,2026-03-14 01:48:40.057836,4737168,Thẻ
HDIP01837,KH00167,NV0044,2026-03-14 00:33:40.057836,413714,Tiền mặt
HDIP01838,KH00648,NV0011,2026-03-14 03:20:40.057836,11674209,Tiền mặt
HDIP01839,KH00751,NV0004,2026-03-14 09:20:40.057836,6122452,Tiền mặt
HDIP01840,KH00238,NV0022,2026-03-13 23:17:40.057836,11090935,Thẻ
HDIP01841,KH00399,NV0020,2026-03-14 04:47:40.057836,1118769,Tiền mặt
HDIP01842,KH00586,NV0021,2026-03-14 03:57:40.057836,9249363,Chuyển khoản
HDIP01843,KH00821,NV0048,2026-03-13 23:05:40.057836,6793669,Tiền mặt
HDIP01844,KH00641,NV0044,2026-03-14 01:45:40.057836,842856,Chuyển khoản
HDIP01845,KH00737,NV0002,2026-03-14 06:50:40.057836,9757951,Thẻ
HDIP01846,KH00892,NV0031,2026-03-14 01:42:40.057836,6383089,Tiền mặt
HDIP01847,KH00633,NV0029,2026-03-14 07:17:40.057836,5885879,Tiền mặt
HDIP01848,KH00257,NV0014,2026-03-14 08:18:40.057836,3486706,Chuyển khoản
HDIP01849,KH00778,NV0047,2026-03-14 00:21:40.057836,13641085,Tiền mặt
HDIP01850,KH00528,NV0001,2026-03-14 03:01:40.057836,21655767,Tiền mặt
HDIP01851,KH00623,NV0049,2026-03-14 10:27:40.057836,6218870,Thẻ
HDIP01852,KH00695,NV0031,2026-03-14 03:03:40.057836,11748030,Thẻ
HDIP01853,KH00963,NV0010,2026-03-14 02:14:40.057836,461444,Chuyển khoản
HDIP01854,KH00933,NV0011,2026-03-14 09:45:40.057836,49014,Chuyển khoản
HDIP01855,KH00785,NV0038,2026-03-14 03:16:40.057836,7313112,Chuyển khoản
HDIP01856,KH00464,NV0017,2026-03-14 07:12:40.057836,4305504,Thẻ
HDIP01857,KH00257,NV0011,2026-03-14 02:06:40.057836,5574875,Tiền mặt
HDIP01858,KH00012,NV0024,2026-03-14 10:09:40.057836,13041786,Thẻ
HDIP01859,KH00626,NV0041,2026-03-14 05:14:40.057836,3588858,Chuyển khoản
HDIP01860,KH00925,NV0010,2026-03-14 06:07:40.057836,943580,Chuyển khoản
HDIP01861,KH00217,NV0003,2026-03-14 08:15:40.057836,6929075,Tiền mặt
HDIP01862,KH00404,NV0013,2026-03-14 08:43:40.057836,389292,Chuyển khoản
HDIP01863,KH00436,NV0037,2026-03-14 09:13:40.057836,4064034,Tiền mặt
HDIP01864,KH00160,NV0024,2026-03-14 00:48:40.057836,4114830,Chuyển khoản
HDIP01865,KH00269,NV0048,2026-03-14 03:39:40.057836,1856253,Thẻ
HDIP01866,KH00585,NV0006,2026-03-14 08:48:40.057836,8102824,Tiền mặt
HDIP01867,KH00146,NV0042,2026-03-14 09:56:40.057836,7438076,Tiền mặt
HDIP01868,KH00570,NV0026,2026-03-14 01:44:40.057836,6583332,Tiền mặt
HDIP01869,KH00463,NV0001,2026-03-14 06:54:40.057836,7661476,Thẻ
HDIP01870,KH00079,NV0002,2026-03-13 23:12:40.057836,7207688,Chuyển khoản
HDIP01871,KH00199,NV0021,2026-03-14 08:23:40.057836,438096,Tiền mặt
HDIP01872,KH00010,NV0010,2026-03-14 01:00:40.057836,15963343,Thẻ
HDIP01873,KH00045,NV0048,2026-03-14 00:49:40.057836,166691,Tiền mặt
HDIP01874,KH00418,NV0014,2026-03-14 06:32:40.057836,5726892,Tiền mặt
HDIP01875,KH00026,NV0037,2026-03-14 03:15:40.057836,2679380,Tiền mặt
HDIP01876,KH00693,NV0022,2026-03-14 08:11:40.057836,10368071,Thẻ
HDIP01877,KH00738,NV0025,2026-03-13 22:54:40.057836,5521593,Thẻ
HDIP01878,KH00839,NV0050,2026-03-14 03:17:40.057836,3739675,Thẻ
HDIP01879,KH00313,NV0035,2026-03-14 00:36:40.057836,5856567,Thẻ
HDIP01880,KH00403,NV0032,2026-03-14 10:59:40.057836,4287492,Chuyển khoản
HDIP01881,KH00473,NV0035,2026-03-14 02:24:40.057836,8512933,Tiền mặt
HDIP01882,KH00474,NV0027,2026-03-14 05:27:40.057836,4689859,Tiền mặt
HDIP01883,KH00597,NV0013,2026-03-14 10:28:40.057836,10146832,Chuyển khoản
HDIP01884,KH00967,NV0009,2026-03-14 03:13:40.057836,9916166,Tiền mặt
HDIP01885,KH00388,NV0049,2026-03-14 04:21:40.057836,9699809,Thẻ
HDIP01886,KH00295,NV0014,2026-03-14 10:26:40.057836,6656786,Thẻ
HDIP01887,KH00083,NV0018,2026-03-14 03:20:40.057836,12935345,Thẻ
HDIP01888,KH00316,NV0022,2026-03-14 07:57:40.057836,6719466,Chuyển khoản
HDIP01889,KH00469,NV0020,2026-03-13 23:58:40.057836,15396242,Tiền mặt
HDIP01890,KH00514,NV0049,2026-03-14 08:09:40.057836,5363884,Thẻ
HDIP01891,KH00512,NV0027,2026-03-14 02:06:40.057836,4157108,Chuyển khoản
HDIP01892,KH00204,NV0021,2026-03-14 04:42:40.057836,7859832,Tiền mặt
HDIP01893,KH00658,NV0027,2026-03-14 07:55:40.057836,9428433,Tiền mặt
HDIP01894,KH00488,NV0020,2026-03-14 01:05:40.057836,10389980,Chuyển khoản
HDIP01895,KH00144,NV0013,2026-03-14 00:40:40.057836,15677637,Tiền mặt
HDIP01896,KH00883,NV0029,2026-03-14 08:09:40.057836,947372,Tiền mặt
HDIP01897,KH00531,NV0046,2026-03-13 23:26:40.057836,1451109,Tiền mặt
HDIP01898,KH00873,NV0016,2026-03-14 08:10:40.057836,1245370,Tiền mặt
HDIP01899,KH00993,NV0003,2026-03-14 05:50:40.057836,640300,Tiền mặt
HDIP01900,KH00329,NV0042,2026-03-14 03:30:40.057836,3731118,Chuyển khoản
HDIP01901,KH00946,NV0017,2026-03-14 06:55:40.057836,4258440,Chuyển khoản
HDIP01902,KH00826,NV0042,2026-03-14 06:03:40.057836,14963057,Tiền mặt
HDIP01903,KH00151,NV0023,2026-03-14 03:33:40.057836,2075561,Thẻ
HDIP01904,KH00096,NV0011,2026-03-14 09:24:40.057836,14516448,Tiền mặt
HDIP01905,KH00860,NV0036,2026-03-14 01:04:40.057836,4581036,Tiền mặt
HDIP01906,KH00942,NV0008,2026-03-14 03:53:40.057836,2979057,Chuyển khoản
HDIP01907,KH00455,NV0032,2026-03-14 04:53:40.057836,15953824,Chuyển khoản
HDIP01908,KH00329,NV0020,2026-03-14 08:30:40.057836,7855704,Thẻ
HDIP01909,KH00533,NV0049,2026-03-14 06:03:40.057836,3630651,Chuyển khoản
HDIP01910,KH00742,NV0011,2026-03-14 00:28:40.057836,10731444,Tiền mặt
HDIP01911,KH00301,NV0008,2026-03-14 07:51:40.057836,7924521,Tiền mặt
HDIP01912,KH00111,NV0005,2026-03-14 04:21:40.057836,270927,Thẻ
HDIP01913,KH00809,NV0049,2026-03-14 02:24:40.057836,7928166,Thẻ
HDIP01914,KH00208,NV0022,2026-03-14 05:17:40.057836,8859138,Thẻ
HDIP01915,KH00790,NV0043,2026-03-14 01:52:40.057836,14293847,Thẻ
HDIP01916,KH00127,NV0029,2026-03-14 04:53:40.057836,7202222,Tiền mặt
HDIP01917,KH00656,NV0023,2026-03-14 03:34:40.057836,6881844,Chuyển khoản
HDIP01918,KH00305,NV0001,2026-03-14 04:04:40.057836,3332938,Chuyển khoản
HDIP01919,KH00994,NV0002,2026-03-14 09:11:40.057836,19209589,Tiền mặt
HDIP01920,KH00871,NV0050,2026-03-13 22:57:40.057836,3980472,Thẻ
HDIP01921,KH00359,NV0002,2026-03-13 23:23:40.057836,15129264,Tiền mặt
HDIP01922,KH00371,NV0045,2026-03-14 10:13:40.057836,12861942,Chuyển khoản
HDIP01923,KH00969,NV0020,2026-03-14 06:05:40.057836,6272097,Chuyển khoản
HDIP01924,KH00824,NV0025,2026-03-14 03:01:40.057836,6707847,Tiền mặt
HDIP01925,KH00661,NV0025,2026-03-14 00:51:40.057836,10362360,Thẻ
HDIP01926,KH00879,NV0042,2026-03-14 02:42:40.057836,3856536,Tiền mặt
HDIP01927,KH00325,NV0015,2026-03-13 23:56:40.057836,15380574,Thẻ
HDIP01928,KH00859,NV0011,2026-03-14 03:06:40.057836,8410342,Chuyển khoản
HDIP01929,KH00897,NV0003,2026-03-14 00:58:40.057836,10579286,Chuyển khoản
HDIP01930,KH00287,NV0028,2026-03-14 07:06:40.057836,6132401,Tiền mặt
HDIP01931,KH00921,NV0005,2026-03-14 05:55:40.057836,5659484,Chuyển khoản
HDIP01932,KH00325,NV0006,2026-03-14 08:04:40.057836,4996685,Chuyển khoản
HDIP01933,KH00278,NV0004,2026-03-14 05:57:40.057836,5714140,Chuyển khoản
HDIP01934,KH00322,NV0032,2026-03-14 04:00:40.057836,9897198,Chuyển khoản
HDIP01935,KH00358,NV0018,2026-03-14 05:37:40.057836,9362256,Thẻ
HDIP01936,KH00958,NV0030,2026-03-14 02:58:40.057836,9336905,Thẻ
HDIP01937,KH00870,NV0030,2026-03-14 10:03:40.057836,3066859,Tiền mặt
HDIP01938,KH00811,NV0017,2026-03-14 06:14:40.057836,2352005,Tiền mặt
HDIP01939,KH00430,NV0012,2026-03-14 06:13:40.057836,3220960,Tiền mặt
HDIP01940,KH00958,NV0002,2026-03-14 10:27:40.057836,9588989,Chuyển khoản
HDIP01941,KH00199,NV0021,2026-03-13 22:29:40.057836,2791072,Thẻ
HDIP01942,KH00610,NV0042,2026-03-14 02:30:40.057836,11543679,Tiền mặt
HDIP01943,KH00097,NV0024,2026-03-15 06:53:40.057836,4492070,Tiền mặt
HDIP01944,KH00588,NV0021,2026-03-15 08:06:40.057836,1987165,Chuyển khoản
HDIP01945,KH00288,NV0005,2026-03-15 10:44:40.057836,6830993,Thẻ
HDIP01946,KH00042,NV0004,2026-03-15 11:05:40.057836,3651320,Tiền mặt
HDIP01947,KH00278,NV0017,2026-03-15 01:46:40.057836,7004823,Thẻ
HDIP01948,KH00209,NV0009,2026-03-14 22:30:40.057836,4524791,Thẻ
HDIP01949,KH00909,NV0011,2026-03-15 07:36:40.057836,6756165,Tiền mặt
HDIP01950,KH00330,NV0003,2026-03-15 10:28:40.057836,4585017,Tiền mặt
HDIP01951,KH00645,NV0043,2026-03-15 02:51:40.057836,13641790,Chuyển khoản
HDIP01952,KH00993,NV0016,2026-03-15 04:49:40.057836,11857033,Thẻ
HDIP01953,KH00116,NV0029,2026-03-15 00:13:40.057836,13366184,Thẻ
HDIP01954,KH00917,NV0010,2026-03-15 06:06:40.057836,389292,Chuyển khoản
HDIP01955,KH00457,NV0009,2026-03-15 00:06:40.057836,5936296,Tiền mặt
HDIP01956,KH00237,NV0040,2026-03-15 07:48:40.057836,100942,Thẻ
HDIP01957,KH00507,NV0001,2026-03-15 01:32:40.057836,4980438,Chuyển khoản
HDIP01958,KH00929,NV0021,2026-03-15 04:53:40.057836,8734082,Thẻ
HDIP01959,KH00194,NV0024,2026-03-15 00:35:40.057836,9272229,Tiền mặt
HDIP01960,KH00692,NV0008,2026-03-15 04:45:40.057836,11949654,Chuyển khoản
HDIP01961,KH00714,NV0003,2026-03-15 03:00:40.057836,324638,Thẻ
HDIP01962,KH00404,NV0015,2026-03-15 03:14:40.057836,3747160,Chuyển khoản
HDIP01963,KH00119,NV0041,2026-03-15 05:29:40.057836,6738419,Chuyển khoản
HDIP01964,KH00693,NV0046,2026-03-15 10:10:40.057836,7373136,Thẻ
HDIP01965,KH00031,NV0020,2026-03-15 06:09:40.057836,5119210,Tiền mặt
HDIP01966,KH00710,NV0005,2026-03-14 22:17:40.057836,1289487,Chuyển khoản
HDIP01967,KH00052,NV0033,2026-03-15 02:37:40.057836,2324458,Tiền mặt
HDIP01968,KH00212,NV0013,2026-03-15 10:00:40.057836,7515837,Chuyển khoản
HDIP01969,KH00731,NV0006,2026-03-15 01:21:40.057836,8077409,Thẻ
HDIP01970,KH00461,NV0013,2026-03-15 07:12:40.057836,10623262,Chuyển khoản
HDIP01971,KH00120,NV0014,2026-03-15 04:14:40.057836,6680977,Thẻ
HDIP01972,KH00829,NV0016,2026-03-15 02:30:40.057836,6929840,Thẻ
HDIP01973,KH00508,NV0027,2026-03-15 07:44:40.057836,3791577,Thẻ
HDIP01974,KH00108,NV0034,2026-03-15 02:39:40.057836,2697729,Tiền mặt
HDIP01975,KH00382,NV0001,2026-03-15 02:14:40.057836,7736933,Tiền mặt
HDIP01976,KH00051,NV0037,2026-03-15 08:23:40.057836,4291730,Chuyển khoản
HDIP01977,KH00273,NV0027,2026-03-15 01:16:40.057836,4883466,Thẻ
HDIP01978,KH00787,NV0016,2026-03-15 04:32:40.057836,1735550,Chuyển khoản
HDIP01979,KH00611,NV0041,2026-03-15 00:42:40.057836,4687422,Tiền mặt
HDIP01980,KH00763,NV0025,2026-03-15 09:55:40.057836,1731357,Thẻ
HDIP01981,KH00373,NV0043,2026-03-15 06:37:40.057836,649925,Chuyển khoản
HDIP01982,KH00503,NV0047,2026-03-15 10:23:40.057836,14102772,Tiền mặt
HDIP01983,KH00696,NV0021,2026-03-15 08:01:40.057836,14163964,Tiền mặt
HDIP01984,KH00759,NV0032,2026-03-15 07:04:40.057836,8849592,Tiền mặt
HDIP01985,KH00495,NV0047,2026-03-15 11:08:40.057836,5833859,Tiền mặt
HDIP01986,KH00603,NV0039,2026-03-14 22:40:40.057836,3897585,Chuyển khoản
HDIP01987,KH00503,NV0028,2026-03-15 07:55:40.057836,3941795,Chuyển khoản
HDIP01988,KH00497,NV0037,2026-03-14 22:58:40.057836,4474370,Thẻ
HDIP01989,KH00266,NV0008,2026-03-15 05:20:40.057836,14344855,Tiền mặt
HDIP01990,KH00260,NV0001,2026-03-14 23:49:40.057836,1400238,Thẻ
HDIP01991,KH00638,NV0003,2026-03-15 06:19:40.057836,9761450,Thẻ
HDIP01992,KH00811,NV0009,2026-03-15 03:20:40.057836,6064521,Chuyển khoản
HDIP01993,KH00267,NV0014,2026-03-15 00:00:40.057836,10010002,Tiền mặt
HDIP01994,KH00915,NV0018,2026-03-15 10:58:40.057836,8011015,Tiền mặt
HDIP01995,KH00973,NV0009,2026-03-15 03:23:40.057836,3764898,Tiền mặt
HDIP01996,KH00811,NV0015,2026-03-15 03:29:40.057836,5326906,Tiền mặt
HDIP01997,KH00699,NV0045,2026-03-15 11:10:40.057836,4386096,Tiền mặt
HDIP01998,KH00541,NV0050,2026-03-14 22:22:40.057836,6916022,Chuyển khoản
HDIP01999,KH00254,NV0019,2026-03-14 22:28:40.057836,11195587,Tiền mặt
HDIP02000,KH00840,NV0034,2026-03-15 01:47:40.057836,7227404,Chuyển khoản
HDIP02001,KH00712,NV0047,2026-03-14 22:50:40.057836,13150984,Thẻ
HDIP02002,KH00134,NV0032,2026-03-14 22:30:40.057836,1580627,Tiền mặt
HDIP02003,KH00634,NV0022,2026-03-15 01:04:40.057836,9274851,Tiền mặt
HDIP02004,KH00980,NV0018,2026-03-15 03:36:40.057836,14234163,Chuyển khoản
HDIP02005,KH00687,NV0020,2026-03-14 23:59:40.057836,5140089,Chuyển khoản
HDIP02006,KH00358,NV0013,2026-03-15 10:06:40.057836,4010806,Chuyển khoản
HDIP02007,KH00147,NV0032,2026-03-15 06:40:40.057836,3923236,Chuyển khoản
HDIP02008,KH00175,NV0017,2026-03-16 07:18:40.057836,9097833,Tiền mặt
HDIP02009,KH00861,NV0041,2026-03-16 00:38:40.057836,13228268,Chuyển khoản
HDIP02010,KH00503,NV0036,2026-03-15 23:38:40.057836,10356319,Chuyển khoản
HDIP02011,KH00011,NV0012,2026-03-16 07:56:40.057836,4421284,Thẻ
HDIP02012,KH00876,NV0024,2026-03-16 01:28:40.057836,9740734,Chuyển khoản
HDIP02013,KH00163,NV0016,2026-03-16 04:24:40.057836,9669067,Chuyển khoản
HDIP02014,KH00800,NV0012,2026-03-16 09:03:40.057836,10652038,Thẻ
HDIP02015,KH00146,NV0025,2026-03-16 03:48:40.057836,7964824,Chuyển khoản
HDIP02016,KH00140,NV0015,2026-03-16 07:30:40.057836,4539864,Chuyển khoản
HDIP02017,KH00132,NV0004,2026-03-15 23:23:40.057836,2619650,Thẻ
HDIP02018,KH00129,NV0028,2026-03-16 00:47:40.057836,14982323,Chuyển khoản
HDIP02019,KH00662,NV0006,2026-03-16 09:16:40.057836,9593368,Chuyển khoản
HDIP02020,KH00129,NV0041,2026-03-16 04:30:40.057836,6987469,Thẻ
HDIP02021,KH00452,NV0025,2026-03-16 02:20:40.057836,16026475,Tiền mặt
HDIP02022,KH00593,NV0034,2026-03-16 04:45:40.057836,9631449,Thẻ
HDIP02023,KH00955,NV0043,2026-03-16 00:28:40.057836,4540084,Chuyển khoản
HDIP02024,KH00667,NV0017,2026-03-16 01:34:40.057836,1054692,Thẻ
HDIP02025,KH00316,NV0029,2026-03-16 02:54:40.057836,5198529,Tiền mặt
HDIP02026,KH00948,NV0031,2026-03-16 06:27:40.057836,15810556,Tiền mặt
HDIP02027,KH00495,NV0043,2026-03-16 07:20:40.057836,6292405,Thẻ
HDIP02028,KH00141,NV0017,2026-03-15 23:02:40.057836,1551480,Tiền mặt
HDIP02029,KH00192,NV0005,2026-03-16 07:15:40.057836,6016144,Thẻ
HDIP02030,KH00120,NV0007,2026-03-16 02:10:40.057836,7266089,Chuyển khoản
HDIP02031,KH00422,NV0028,2026-03-16 01:31:40.057836,7853851,Tiền mặt
HDIP02032,KH00483,NV0049,2026-03-16 05:10:40.057836,6770448,Thẻ
HDIP02033,KH00420,NV0013,2026-03-16 08:07:40.057836,4418091,Thẻ
HDIP02034,KH00559,NV0016,2026-03-16 08:41:40.057836,5169413,Tiền mặt
HDIP02035,KH00165,NV0025,2026-03-16 02:32:40.057836,2578570,Thẻ
HDIP02036,KH00095,NV0028,2026-03-16 07:59:40.057836,4952557,Chuyển khoản
HDIP02037,KH00437,NV0040,2026-03-16 01:35:40.057836,10815658,Tiền mặt
HDIP02038,KH00057,NV0037,2026-03-16 03:14:40.057836,12828012,Tiền mặt
HDIP02039,KH00405,NV0025,2026-03-15 22:22:40.057836,5616057,Chuyển khoản
HDIP02040,KH00223,NV0031,2026-03-16 07:53:40.057836,10847512,Thẻ
HDIP02041,KH00486,NV0042,2026-03-16 04:26:40.057836,6999841,Thẻ
HDIP02042,KH00134,NV0006,2026-03-16 02:06:40.057836,7310924,Thẻ
HDIP02043,KH00709,NV0035,2026-03-16 03:36:40.057836,2428284,Chuyển khoản
HDIP02044,KH00337,NV0007,2026-03-16 07:20:40.057836,6324561,Chuyển khoản
HDIP02045,KH00711,NV0036,2026-03-16 08:01:40.057836,2343711,Thẻ
HDIP02046,KH00246,NV0024,2026-03-16 04:27:40.057836,11579457,Chuyển khoản
HDIP02047,KH00276,NV0005,2026-03-16 04:43:40.057836,808884,Chuyển khoản
HDIP02048,KH00688,NV0013,2026-03-16 06:52:40.057836,7502554,Chuyển khoản
HDIP02049,KH00728,NV0014,2026-03-16 06:56:40.057836,10077742,Tiền mặt
HDIP02050,KH00955,NV0012,2026-03-16 10:03:40.057836,12452159,Thẻ
HDIP02051,KH00795,NV0029,2026-03-16 08:16:40.057836,4539014,Tiền mặt
HDIP02052,KH00068,NV0023,2026-03-16 04:53:40.057836,6667683,Thẻ
HDIP02053,KH00244,NV0014,2026-03-15 23:47:40.057836,426436,Chuyển khoản
HDIP02054,KH00712,NV0030,2026-03-16 08:00:40.057836,13377657,Tiền mặt
HDIP02055,KH00705,NV0013,2026-03-16 09:54:40.057836,3842916,Thẻ
HDIP02056,KH00059,NV0012,2026-03-16 03:02:40.057836,5251861,Thẻ
HDIP02057,KH00556,NV0047,2026-03-16 10:42:40.057836,9361717,Chuyển khoản
HDIP02058,KH00586,NV0002,2026-03-16 03:24:40.057836,4601021,Thẻ
HDIP02059,KH00166,NV0002,2026-03-16 01:21:40.057836,6537132,Thẻ
HDIP02060,KH00947,NV0034,2026-03-16 02:21:40.057836,6901038,Chuyển khoản
HDIP02061,KH00872,NV0032,2026-03-16 00:43:40.057836,5616023,Chuyển khoản
HDIP02062,KH00053,NV0025,2026-03-16 03:33:40.057836,1646440,Thẻ
HDIP02063,KH00317,NV0049,2026-03-16 10:34:40.057836,1610321,Tiền mặt
HDIP02064,KH00092,NV0028,2026-03-16 08:32:40.057836,488837,Thẻ
HDIP02065,KH00769,NV0010,2026-03-16 02:25:40.057836,7234476,Thẻ
HDIP02066,KH00224,NV0030,2026-03-16 01:35:40.057836,5465898,Thẻ
HDIP02067,KH00319,NV0049,2026-03-16 02:52:40.057836,3379453,Tiền mặt
HDIP02068,KH00119,NV0046,2026-03-16 00:31:40.057836,9583644,Tiền mặt
HDIP02069,KH00812,NV0016,2026-03-16 10:42:40.057836,1304864,Tiền mặt
HDIP02070,KH00256,NV0015,2026-03-16 04:55:40.057836,1926250,Tiền mặt
HDIP02071,KH00096,NV0016,2026-03-15 22:53:40.057836,4104410,Thẻ
HDIP02072,KH00003,NV0044,2026-03-16 10:50:40.057836,3773334,Tiền mặt
HDIP02073,KH00364,NV0008,2026-03-16 01:58:40.057836,11135305,Chuyển khoản
HDIP02074,KH00449,NV0037,2026-03-16 03:34:40.057836,13578628,Chuyển khoản
HDIP02075,KH00225,NV0012,2026-03-16 00:11:40.057836,8360373,Tiền mặt
HDIP02076,KH00141,NV0010,2026-03-15 23:55:40.057836,10523542,Chuyển khoản
HDIP02077,KH00052,NV0021,2026-03-16 08:48:40.057836,10023822,Chuyển khoản
HDIP02078,KH00397,NV0022,2026-03-16 08:28:40.057836,11998921,Tiền mặt
HDIP02079,KH00263,NV0049,2026-03-16 00:20:40.057836,9000137,Thẻ
HDIP02080,KH00063,NV0023,2026-03-16 03:39:40.057836,11946923,Chuyển khoản
HDIP02081,KH00324,NV0033,2026-03-16 04:49:40.057836,1847186,Thẻ
HDIP02082,KH00116,NV0039,2026-03-16 05:55:40.057836,15230598,Chuyển khoản
HDIP02083,KH00881,NV0038,2026-03-16 02:21:40.057836,4705911,Tiền mặt
HDIP02084,KH00600,NV0035,2026-03-16 10:38:40.057836,11469714,Tiền mặt
HDIP02085,KH00301,NV0028,2026-03-16 08:15:40.057836,11009010,Tiền mặt
HDIP02086,KH00368,NV0023,2026-03-16 01:56:40.057836,12852724,Tiền mặt
HDIP02087,KH00191,NV0029,2026-03-16 04:43:40.057836,6349312,Thẻ
HDIP02088,KH00522,NV0033,2026-03-16 05:24:40.057836,13242159,Tiền mặt
HDIP02089,KH00821,NV0042,2026-03-16 23:28:40.057836,3432634,Chuyển khoản
HDIP02090,KH00973,NV0003,2026-03-17 01:18:40.057836,12188905,Thẻ
HDIP02091,KH00810,NV0016,2026-03-16 22:40:40.057836,1392293,Tiền mặt
HDIP02092,KH00851,NV0046,2026-03-17 03:54:40.057836,5435134,Chuyển khoản
HDIP02093,KH00955,NV0029,2026-03-17 02:13:40.057836,2708488,Tiền mặt
HDIP02094,KH00476,NV0011,2026-03-16 22:44:40.057836,2084782,Tiền mặt
HDIP02095,KH00540,NV0007,2026-03-17 01:09:40.057836,15870599,Chuyển khoản
HDIP02096,KH00220,NV0023,2026-03-17 09:20:40.057836,12198859,Chuyển khoản
HDIP02097,KH00723,NV0046,2026-03-17 03:40:40.057836,7187155,Tiền mặt
HDIP02098,KH00628,NV0031,2026-03-17 09:09:40.057836,11431000,Tiền mặt
HDIP02099,KH00901,NV0041,2026-03-17 09:23:40.057836,12009557,Thẻ
HDIP02100,KH00842,NV0031,2026-03-17 04:28:40.057836,4072645,Tiền mặt
HDIP02101,KH00189,NV0023,2026-03-17 00:42:40.057836,8572588,Thẻ
HDIP02102,KH00132,NV0024,2026-03-16 22:22:40.057836,9832839,Thẻ
HDIP02103,KH00816,NV0014,2026-03-17 04:41:40.057836,11746408,Chuyển khoản
HDIP02104,KH00069,NV0020,2026-03-17 06:22:40.057836,5905907,Thẻ
HDIP02105,KH00199,NV0037,2026-03-17 03:56:40.057836,5883443,Thẻ
HDIP02106,KH00139,NV0023,2026-03-17 05:19:40.057836,4837030,Chuyển khoản
HDIP02107,KH00781,NV0026,2026-03-17 02:01:40.057836,9236881,Tiền mặt
HDIP02108,KH00378,NV0038,2026-03-17 09:15:40.057836,6873280,Thẻ
HDIP02109,KH00321,NV0017,2026-03-17 08:25:40.057836,663811,Thẻ
HDIP02110,KH00578,NV0023,2026-03-17 03:56:40.057836,5387168,Thẻ
HDIP02111,KH00744,NV0024,2026-03-16 22:24:40.057836,8686543,Tiền mặt
HDIP02112,KH00079,NV0017,2026-03-17 02:15:40.057836,10227608,Chuyển khoản
HDIP02113,KH00948,NV0015,2026-03-17 04:14:40.057836,2032668,Tiền mặt
HDIP02114,KH00581,NV0035,2026-03-17 07:53:40.057836,6711925,Thẻ
