invoice_code,product_code,quantity,unit_price,line_total
HDIP01652,SP00401,7,20772,145404
HDIP01652,SP00108,9,698536,6286824
HDIP01652,SP00467,5,683606,3418030
HDIP01653,SP00414,1,431267,431267
HDIP01654,SP00464,5,578385,2891925
HDIP01654,SP00482,7,480249,3361743
HDIP01654,SP00409,7,761984,5333888
HDIP01655,SP00003,7,90309,632163
HDIP01655,SP00049,4,810082,3240328
HDIP01655,SP00446,3,236843,710529
HDIP01655,SP00259,2,376527,753054
HDIP01656,SP00434,2,449859,899718
HDIP01656,SP00093,10,533545,5335450
HDIP01656,SP00032,6,723919,4343514
HDIP01657,SP00266,6,481581,2889486
HDIP01658,SP00098,1,555812,555812
HDIP01658,SP00199,1,289606,289606
HDIP01659,SP00085,3,402507,1207521
HDIP01660,SP00239,4,293243,1172972
HDIP01661,SP00070,6,110642,663852
HDIP01661,SP00106,10,131225,1312250
HDIP01661,SP00023,9,235895,2123055
HDIP01662,SP00469,3,413093,1239279
HDIP01662,SP00003,5,90309,451545
HDIP01662,SP00177,3,259642,778926
HDIP01662,SP00282,7,412081,2884567
HDIP01662,SP00328,1,113091,113091
HDIP01663,SP00155,10,550729,5507290
HDIP01663,SP00453,1,763110,763110
HDIP01663,SP00331,10,622793,6227930
HDIP01663,SP00322,5,490608,2453040
HDIP01664,SP00125,10,392597,3925970
HDIP01664,SP00108,10,698536,6985360
HDIP01664,SP00087,8,276596,2212768
HDIP01664,SP00477,6,212786,1276716
HDIP01665,SP00210,4,414476,1657904
HDIP01665,SP00405,6,283093,1698558
HDIP01665,SP00065,3,185398,556194
HDIP01665,SP00217,6,222499,1334994
HDIP01665,SP00228,10,614708,6147080
HDIP01666,SP00391,7,399409,2795863
HDIP01666,SP00356,4,402907,1611628
HDIP01666,SP00247,6,663412,3980472
HDIP01666,SP00149,2,306323,612646
HDIP01666,SP00324,7,816745,5717215
HDIP01667,SP00171,8,533754,4270032
HDIP01667,SP00469,6,413093,2478558
HDIP01667,SP00149,2,306323,612646
HDIP01668,SP00410,3,437011,1311033
HDIP01668,SP00238,5,681823,3409115
HDIP01668,SP00272,3,274539,823617
HDIP01668,SP00120,1,253273,253273
HDIP01668,SP00360,2,461949,923898
HDIP01669,SP00304,10,663763,6637630
HDIP01669,SP00014,4,412918,1651672
HDIP01669,SP00138,2,427786,855572
HDIP01669,SP00062,1,536059,536059
HDIP01670,SP00497,7,424146,2969022
HDIP01670,SP00452,1,472933,472933
HDIP01670,SP00148,10,628367,6283670
HDIP01671,SP00239,1,293243,293243
HDIP01671,SP00167,2,512433,1024866
HDIP01671,SP00160,1,482619,482619
HDIP01671,SP00101,7,38490,269430
HDIP01672,SP00422,1,294837,294837
HDIP01672,SP00301,5,242686,1213430
HDIP01673,SP00220,10,717584,7175840
HDIP01673,SP00481,8,495702,3965616
HDIP01673,SP00478,8,618435,4947480
HDIP01674,SP00351,5,658819,3294095
HDIP01674,SP00196,6,485710,2914260
HDIP01675,SP00343,6,929821,5578926
HDIP01675,SP00104,7,84433,591031
HDIP01675,SP00276,8,597450,4779600
HDIP01675,SP00084,8,413846,3310768
HDIP01676,SP00003,9,90309,812781
HDIP01676,SP00204,4,355187,1420748
HDIP01677,SP00220,9,717584,6458256
HDIP01678,SP00350,6,400549,2403294
HDIP01678,SP00251,6,478550,2871300
HDIP01678,SP00364,1,250075,250075
HDIP01679,SP00231,9,510743,4596687
HDIP01679,SP00287,8,75628,605024
HDIP01680,SP00258,4,728478,2913912
HDIP01681,SP00135,9,250077,2250693
HDIP01682,SP00141,9,512710,4614390
HDIP01682,SP00098,7,555812,3890684
HDIP01682,SP00405,3,283093,849279
HDIP01682,SP00437,5,705749,3528745
HDIP01682,SP00490,8,674536,5396288
HDIP01683,SP00500,8,781237,6249896
HDIP01683,SP00334,5,81882,409410
HDIP01683,SP00067,9,260243,2342187
HDIP01684,SP00240,9,670940,6038460
HDIP01684,SP00414,9,431267,3881403
HDIP01684,SP00300,2,200821,401642
HDIP01685,SP00393,2,231619,463238
HDIP01685,SP00135,2,250077,500154
HDIP01686,SP00060,6,481331,2887986
HDIP01686,SP00118,3,308167,924501
HDIP01686,SP00055,1,511015,511015
HDIP01686,SP00071,7,144887,1014209
HDIP01687,SP00155,5,550729,2753645
HDIP01688,SP00007,5,803666,4018330
HDIP01688,SP00213,5,221555,1107775
HDIP01688,SP00385,7,707964,4955748
HDIP01688,SP00010,1,85724,85724
HDIP01689,SP00022,7,213218,1492526
HDIP01689,SP00352,4,353573,1414292
HDIP01690,SP00347,4,193616,774464
HDIP01690,SP00152,3,598197,1794591
HDIP01690,SP00233,10,250609,2506090
HDIP01690,SP00263,9,88062,792558
HDIP01691,SP00061,7,645349,4517443
HDIP01691,SP00367,6,641616,3849696
HDIP01691,SP00172,1,426366,426366
HDIP01692,SP00382,9,745606,6710454
HDIP01692,SP00279,3,510513,1531539
HDIP01692,SP00023,9,235895,2123055
HDIP01693,SP00059,3,194135,582405
HDIP01693,SP00040,2,773609,1547218
HDIP01693,SP00255,3,682698,2048094
HDIP01693,SP00386,1,598143,598143
HDIP01694,SP00099,6,426341,2558046
HDIP01694,SP00412,4,658939,2635756
HDIP01694,SP00452,6,472933,2837598
HDIP01694,SP00341,9,539286,4853574
HDIP01694,SP00072,9,687416,6186744
HDIP01695,SP00139,9,439939,3959451
HDIP01695,SP00286,6,498507,2991042
HDIP01695,SP00367,10,641616,6416160
HDIP01696,SP00262,10,149544,1495440
HDIP01696,SP00443,2,444397,888794
HDIP01696,SP00171,5,533754,2668770
HDIP01696,SP00299,2,571108,1142216
HDIP01697,SP00227,2,105742,211484
HDIP01697,SP00114,1,729088,729088
HDIP01697,SP00368,2,328017,656034
HDIP01697,SP00402,9,114316,1028844
HDIP01698,SP00056,9,16338,147042
HDIP01698,SP00267,9,515722,4641498
HDIP01699,SP00393,1,231619,231619
HDIP01699,SP00245,1,389276,389276
HDIP01700,SP00294,8,315942,2527536
HDIP01700,SP00286,1,498507,498507
HDIP01700,SP00101,3,38490,115470
HDIP01700,SP00069,5,60260,301300
HDIP01701,SP00352,9,353573,3182157
HDIP01701,SP00076,3,617604,1852812
HDIP01702,SP00259,3,376527,1129581
HDIP01702,SP00279,8,510513,4084104
HDIP01703,SP00456,8,710537,5684296
HDIP01704,SP00438,4,227057,908228
HDIP01704,SP00092,4,284169,1136676
HDIP01704,SP00456,1,710537,710537
HDIP01704,SP00479,1,123377,123377
HDIP01705,SP00170,8,506173,4049384
HDIP01705,SP00447,7,680191,4761337
HDIP01705,SP00456,3,710537,2131611
HDIP01706,SP00038,8,21593,172744
HDIP01707,SP00303,10,73009,730090
HDIP01707,SP00018,1,139141,139141
HDIP01708,SP00183,5,680313,3401565
HDIP01708,SP00262,7,149544,1046808
HDIP01708,SP00068,1,799080,799080
HDIP01708,SP00014,4,412918,1651672
HDIP01708,SP00260,6,331130,1986780
HDIP01709,SP00214,2,148295,296590
HDIP01709,SP00281,6,617146,3702876
HDIP01710,SP00098,8,555812,4446496
HDIP01710,SP00036,5,556903,2784515
HDIP01710,SP00483,5,181807,909035
HDIP01710,SP00428,1,504540,504540
HDIP01710,SP00337,3,709273,2127819
HDIP01711,SP00064,7,62405,436835
HDIP01711,SP00368,8,328017,2624136
HDIP01711,SP00212,7,232586,1628102
HDIP01711,SP00473,8,702242,5617936
HDIP01712,SP00218,1,30029,30029
HDIP01713,SP00332,7,522109,3654763
HDIP01713,SP00177,4,259642,1038568
HDIP01713,SP00211,10,265179,2651790
HDIP01713,SP00171,8,533754,4270032
HDIP01713,SP00364,1,250075,250075
HDIP01714,SP00251,2,478550,957100
HDIP01715,SP00125,3,392597,1177791
HDIP01715,SP00052,4,427169,1708676
HDIP01716,SP00470,8,34918,279344
HDIP01716,SP00112,1,774570,774570
HDIP01716,SP00406,6,469201,2815206
HDIP01717,SP00386,1,598143,598143
HDIP01717,SP00147,4,840960,3363840
HDIP01718,SP00097,6,126191,757146
HDIP01718,SP00328,5,113091,565455
HDIP01718,SP00204,7,355187,2486309
HDIP01718,SP00299,7,571108,3997756
HDIP01718,SP00216,7,449315,3145205
HDIP01719,SP00164,10,853227,8532270
HDIP01719,SP00318,4,672188,2688752
HDIP01720,SP00414,7,431267,3018869
HDIP01721,SP00295,1,48163,48163
HDIP01721,SP00311,3,748508,2245524
HDIP01721,SP00145,4,662420,2649680
HDIP01721,SP00035,4,636014,2544056
HDIP01722,SP00382,10,745606,7456060
HDIP01722,SP00323,2,783476,1566952
HDIP01723,SP00044,9,722836,6505524
HDIP01723,SP00456,5,710537,3552685
HDIP01723,SP00088,1,354517,354517
HDIP01723,SP00426,8,84070,672560
HDIP01724,SP00450,1,488692,488692
HDIP01725,SP00405,2,283093,566186
HDIP01726,SP00405,10,283093,2830930
HDIP01726,SP00178,1,641193,641193
HDIP01727,SP00347,7,193616,1355312
HDIP01727,SP00372,4,105944,423776
HDIP01727,SP00419,2,445478,890956
HDIP01728,SP00029,8,781741,6253928
HDIP01728,SP00348,10,323870,3238700
HDIP01728,SP00436,4,597101,2388404
HDIP01729,SP00446,8,236843,1894744
HDIP01729,SP00221,3,117686,353058
HDIP01729,SP00102,6,666569,3999414
HDIP01729,SP00027,4,117188,468752
HDIP01729,SP00385,3,707964,2123892
HDIP01730,SP00067,9,260243,2342187
HDIP01730,SP00062,9,536059,4824531
HDIP01730,SP00044,8,722836,5782688
HDIP01730,SP00346,5,680484,3402420
HDIP01731,SP00263,4,88062,352248
HDIP01731,SP00001,3,39451,118353
HDIP01732,SP00334,10,81882,818820
HDIP01732,SP00038,7,21593,151151
HDIP01733,SP00111,6,938906,5633436
HDIP01734,SP00160,2,482619,965238
HDIP01734,SP00201,1,38290,38290
HDIP01735,SP00245,3,389276,1167828
HDIP01735,SP00277,2,272667,545334
HDIP01735,SP00078,1,73733,73733
HDIP01735,SP00339,5,543201,2716005
HDIP01736,SP00287,9,75628,680652
HDIP01736,SP00036,4,556903,2227612
HDIP01737,SP00070,1,110642,110642
HDIP01738,SP00248,2,696867,1393734
HDIP01738,SP00236,1,194951,194951
HDIP01738,SP00083,1,940817,940817
HDIP01739,SP00358,7,256895,1798265
HDIP01739,SP00076,10,617604,6176040
HDIP01739,SP00118,6,308167,1849002
HDIP01739,SP00327,10,464989,4649890
HDIP01739,SP00224,3,126323,378969
HDIP01740,SP00386,10,598143,5981430
HDIP01740,SP00351,10,658819,6588190
HDIP01740,SP00088,8,354517,2836136
HDIP01740,SP00166,10,597235,5972350
HDIP01741,SP00272,6,274539,1647234
HDIP01742,SP00273,1,358321,358321
HDIP01743,SP00327,5,464989,2324945
HDIP01743,SP00314,4,422929,1691716
HDIP01744,SP00118,9,308167,2773503
HDIP01744,SP00470,2,34918,69836
HDIP01745,SP00042,3,561360,1684080
HDIP01745,SP00294,2,315942,631884
HDIP01745,SP00027,2,117188,234376
HDIP01746,SP00216,9,449315,4043835
HDIP01746,SP00110,1,877693,877693
HDIP01746,SP00437,1,705749,705749
HDIP01746,SP00401,7,20772,145404
HDIP01746,SP00009,7,235892,1651244
HDIP01747,SP00222,5,395742,1978710
HDIP01747,SP00073,3,245151,735453
HDIP01747,SP00400,2,563170,1126340
HDIP01747,SP00057,10,159247,1592470
HDIP01747,SP00486,4,30247,120988
HDIP01748,SP00220,6,717584,4305504
HDIP01748,SP00303,6,73009,438054
HDIP01749,SP00211,4,265179,1060716
HDIP01749,SP00051,10,706442,7064420
HDIP01749,SP00067,6,260243,1561458
HDIP01750,SP00399,2,164289,328578
HDIP01750,SP00151,7,496203,3473421
HDIP01751,SP00473,2,702242,1404484
HDIP01751,SP00010,3,85724,257172
HDIP01751,SP00107,6,376160,2256960
HDIP01752,SP00130,2,477422,954844
HDIP01752,SP00420,8,694277,5554216
HDIP01753,SP00244,1,434108,434108
HDIP01753,SP00324,3,816745,2450235
HDIP01753,SP00070,8,110642,885136
HDIP01753,SP00484,3,243303,729909
HDIP01753,SP00199,2,289606,579212
HDIP01754,SP00433,5,41945,209725
HDIP01754,SP00205,9,236215,2125935
HDIP01754,SP00496,10,571121,5711210
HDIP01754,SP00386,5,598143,2990715
HDIP01754,SP00438,2,227057,454114
HDIP01755,SP00276,9,597450,5377050
HDIP01755,SP00383,5,38805,194025
HDIP01756,SP00410,7,437011,3059077
HDIP01756,SP00135,6,250077,1500462
HDIP01756,SP00330,7,806895,5648265
HDIP01756,SP00107,7,376160,2633120
HDIP01756,SP00281,10,617146,6171460
HDIP01757,SP00374,7,309009,2163063
HDIP01757,SP00114,6,729088,4374528
HDIP01758,SP00056,3,16338,49014
HDIP01758,SP00280,9,815555,7339995
HDIP01758,SP00205,2,236215,472430
HDIP01759,SP00306,3,707608,2122824
HDIP01759,SP00329,1,623715,623715
HDIP01759,SP00294,10,315942,3159420
HDIP01760,SP00230,4,305877,1223508
HDIP01760,SP00061,2,645349,1290698
HDIP01760,SP00393,3,231619,694857
HDIP01760,SP00053,1,449207,449207
HDIP01761,SP00109,6,450064,2700384
HDIP01761,SP00465,2,232358,464716
HDIP01761,SP00288,5,577119,2885595
HDIP01761,SP00478,9,618435,5565915
HDIP01761,SP00429,6,462537,2775222
HDIP01762,SP00065,10,185398,1853980
HDIP01762,SP00262,3,149544,448632
HDIP01762,SP00391,1,399409,399409
HDIP01763,SP00101,6,38490,230940
HDIP01763,SP00268,4,526352,2105408
HDIP01763,SP00141,8,512710,4101680
HDIP01763,SP00437,8,705749,5645992
HDIP01763,SP00104,7,84433,591031
HDIP01764,SP00254,8,272218,2177744
HDIP01764,SP00302,8,673579,5388632
HDIP01764,SP00046,9,623924,5615316
HDIP01765,SP00162,8,277458,2219664
HDIP01765,SP00469,4,413093,1652372
HDIP01766,SP00234,8,160876,1287008
HDIP01766,SP00245,1,389276,389276
HDIP01766,SP00201,9,38290,344610
HDIP01766,SP00250,6,473332,2839992
HDIP01767,SP00323,4,783476,3133904
HDIP01767,SP00228,6,614708,3688248
HDIP01768,SP00473,7,702242,4915694
HDIP01768,SP00115,3,193794,581382
HDIP01769,SP00388,7,100625,704375
HDIP01769,SP00423,1,592031,592031
HDIP01770,SP00175,8,260190,2081520
HDIP01770,SP00441,9,708851,6379659
HDIP01771,SP00314,4,422929,1691716
HDIP01771,SP00115,7,193794,1356558
HDIP01771,SP00051,1,706442,706442
HDIP01771,SP00245,6,389276,2335656
HDIP01772,SP00215,6,635234,3811404
HDIP01773,SP00355,8,394330,3154640
HDIP01773,SP00200,7,508167,3557169
HDIP01773,SP00158,3,184258,552774
HDIP01773,SP00173,2,149585,299170
HDIP01774,SP00416,2,166691,333382
HDIP01774,SP00203,4,261965,1047860
HDIP01774,SP00189,9,108980,980820
HDIP01774,SP00171,6,533754,3202524
HDIP01774,SP00023,7,235895,1651265
HDIP01775,SP00348,3,323870,971610
HDIP01775,SP00103,7,515243,3606701
HDIP01775,SP00353,3,24109,72327
HDIP01775,SP00149,5,306323,1531615
HDIP01775,SP00379,8,232849,1862792
HDIP01776,SP00160,5,482619,2413095
HDIP01776,SP00003,4,90309,361236
HDIP01776,SP00376,9,877434,7896906
HDIP01776,SP00261,7,495274,3466918
HDIP01777,SP00360,8,461949,3695592
HDIP01777,SP00169,2,36266,72532
HDIP01777,SP00317,10,600701,6007010
HDIP01777,SP00178,7,641193,4488351
HDIP01778,SP00099,7,426341,2984387
HDIP01778,SP00364,7,250075,1750525
HDIP01778,SP00027,10,117188,1171880
HDIP01779,SP00477,6,212786,1276716
HDIP01779,SP00213,6,221555,1329330
HDIP01780,SP00440,6,227736,1366416
HDIP01780,SP00451,5,50156,250780
HDIP01780,SP00335,2,325086,650172
HDIP01781,SP00284,8,457265,3658120
HDIP01781,SP00324,3,816745,2450235
HDIP01781,SP00477,2,212786,425572
HDIP01781,SP00412,8,658939,5271512
HDIP01781,SP00017,2,237534,475068
HDIP01782,SP00195,4,491930,1967720
HDIP01783,SP00409,9,761984,6857856
HDIP01783,SP00382,1,745606,745606
HDIP01783,SP00359,10,478848,4788480
HDIP01783,SP00272,2,274539,549078
HDIP01783,SP00424,6,338765,2032590
HDIP01784,SP00026,5,404442,2022210
HDIP01784,SP00491,7,96366,674562
HDIP01784,SP00488,2,475493,950986
HDIP01785,SP00099,2,426341,852682
HDIP01785,SP00077,4,221239,884956
HDIP01786,SP00266,9,481581,4334229
HDIP01787,SP00063,3,470876,1412628
HDIP01788,SP00216,3,449315,1347945
HDIP01788,SP00203,9,261965,2357685
HDIP01788,SP00215,4,635234,2540936
HDIP01788,SP00052,10,427169,4271690
HDIP01788,SP00439,9,217247,1955223
HDIP01789,SP00045,4,164516,658064
HDIP01789,SP00459,1,368795,368795
HDIP01789,SP00486,4,30247,120988
HDIP01789,SP00151,1,496203,496203
HDIP01790,SP00290,2,400515,801030
HDIP01790,SP00029,3,781741,2345223
HDIP01790,SP00260,10,331130,3311300
HDIP01791,SP00151,2,496203,992406
HDIP01791,SP00282,4,412081,1648324
HDIP01791,SP00362,2,55940,111880
HDIP01791,SP00149,7,306323,2144261
HDIP01792,SP00055,9,511015,4599135
HDIP01793,SP00052,2,427169,854338
HDIP01794,SP00210,4,414476,1657904
HDIP01794,SP00202,10,354751,3547510
HDIP01794,SP00366,6,717217,4303302
HDIP01794,SP00049,2,810082,1620164
HDIP01795,SP00083,10,940817,9408170
HDIP01795,SP00182,3,116834,350502
HDIP01795,SP00061,2,645349,1290698
HDIP01796,SP00360,5,461949,2309745
HDIP01796,SP00428,8,504540,4036320
HDIP01797,SP00479,3,123377,370131
HDIP01797,SP00275,6,731262,4387572
HDIP01798,SP00328,6,113091,678546
HDIP01799,SP00445,3,97858,293574
HDIP01799,SP00072,5,687416,3437080
HDIP01799,SP00459,8,368795,2950360
HDIP01799,SP00392,8,162319,1298552
HDIP01800,SP00450,8,488692,3909536
HDIP01800,SP00377,2,459637,919274
HDIP01800,SP00143,4,605292,2421168
HDIP01800,SP00479,5,123377,616885
HDIP01800,SP00443,5,444397,2221985
HDIP01801,SP00272,7,274539,1921773
HDIP01801,SP00384,7,32263,225841
HDIP01801,SP00065,9,185398,1668582
HDIP01801,SP00039,7,481345,3369415
HDIP01802,SP00104,2,84433,168866
HDIP01802,SP00245,7,389276,2724932
HDIP01802,SP00342,4,62258,249032
HDIP01802,SP00494,5,74459,372295
HDIP01802,SP00282,2,412081,824162
HDIP01803,SP00035,10,636014,6360140
HDIP01803,SP00096,2,187389,374778
HDIP01803,SP00153,1,837585,837585
HDIP01803,SP00340,10,688889,6888890
HDIP01804,SP00256,7,43788,306516
HDIP01804,SP00254,9,272218,2449962
HDIP01804,SP00001,7,39451,276157
HDIP01804,SP00125,6,392597,2355582
HDIP01805,SP00004,1,78369,78369
HDIP01805,SP00014,6,412918,2477508
HDIP01806,SP00411,6,472831,2836986
HDIP01807,SP00059,8,194135,1553080
HDIP01807,SP00384,10,32263,322630
HDIP01808,SP00297,1,429829,429829
HDIP01808,SP00087,9,276596,2489364
HDIP01808,SP00484,2,243303,486606
HDIP01809,SP00204,6,355187,2131122
HDIP01809,SP00417,1,164828,164828
HDIP01809,SP00105,4,355129,1420516
HDIP01809,SP00345,3,64030,192090
HDIP01810,SP00057,6,159247,955482
HDIP01810,SP00325,5,627483,3137415
HDIP01810,SP00058,10,74120,741200
HDIP01811,SP00415,2,861324,1722648
HDIP01811,SP00349,8,284895,2279160
HDIP01811,SP00259,8,376527,3012216
HDIP01811,SP00398,2,421361,842722
HDIP01812,SP00368,8,328017,2624136
HDIP01812,SP00064,8,62405,499240
HDIP01812,SP00233,8,250609,2004872
HDIP01813,SP00441,4,708851,2835404
HDIP01813,SP00274,4,516882,2067528
HDIP01814,SP00218,6,30029,180174
HDIP01815,SP00361,8,594377,4755016
HDIP01815,SP00235,7,341728,2392096
HDIP01815,SP00276,7,597450,4182150
HDIP01815,SP00440,3,227736,683208
HDIP01816,SP00489,6,259079,1554474
HDIP01816,SP00074,3,884392,2653176
HDIP01817,SP00387,3,59107,177321
HDIP01818,SP00145,5,662420,3312100
HDIP01818,SP00373,7,366907,2568349
HDIP01819,SP00165,6,305998,1835988
HDIP01819,SP00212,2,232586,465172
HDIP01819,SP00047,5,536042,2680210
HDIP01820,SP00462,9,61665,554985
HDIP01820,SP00440,1,227736,227736
HDIP01821,SP00152,7,598197,4187379
HDIP01821,SP00237,5,696555,3482775
HDIP01821,SP00347,5,193616,968080
HDIP01822,SP00044,4,722836,2891344
HDIP01822,SP00338,8,496110,3968880
HDIP01822,SP00430,10,293016,2930160
HDIP01822,SP00054,3,187647,562941
HDIP01823,SP00456,7,710537,4973759
HDIP01823,SP00063,8,470876,3767008
HDIP01823,SP00492,7,730264,5111848
HDIP01824,SP00442,5,127378,636890
HDIP01825,SP00373,5,366907,1834535
HDIP01825,SP00403,5,438096,2190480
HDIP01826,SP00303,8,73009,584072
HDIP01826,SP00122,5,349298,1746490
HDIP01827,SP00033,7,311596,2181172
HDIP01827,SP00167,7,512433,3587031
HDIP01827,SP00071,2,144887,289774
HDIP01827,SP00373,7,366907,2568349
HDIP01827,SP00203,3,261965,785895
HDIP01828,SP00147,10,840960,8409600
HDIP01828,SP00425,7,36119,252833
HDIP01828,SP00285,5,98866,494330
HDIP01829,SP00138,5,427786,2138930
HDIP01830,SP00086,10,624079,6240790
HDIP01831,SP00184,6,601036,3606216
HDIP01831,SP00372,10,105944,1059440
HDIP01831,SP00370,5,658411,3292055
HDIP01831,SP00324,10,816745,8167450
HDIP01831,SP00075,10,397143,3971430
HDIP01832,SP00088,3,354517,1063551
HDIP01832,SP00326,8,114159,913272
HDIP01832,SP00168,9,356264,3206376
HDIP01832,SP00036,1,556903,556903
HDIP01833,SP00297,7,429829,3008803
HDIP01833,SP00184,9,601036,5409324
HDIP01833,SP00190,10,828610,8286100
HDIP01833,SP00278,6,317547,1905282
HDIP01834,SP00005,7,403643,2825501
HDIP01834,SP00180,10,485030,4850300
HDIP01834,SP00192,2,72214,144428
HDIP01834,SP00088,2,354517,709034
HDIP01834,SP00244,8,434108,3472864
HDIP01835,SP00495,2,217803,435606
HDIP01835,SP00117,3,167237,501711
HDIP01836,SP00268,9,526352,4737168
HDIP01837,SP00384,6,32263,193578
HDIP01837,SP00365,2,110068,220136
HDIP01838,SP00385,4,707964,2831856
HDIP01838,SP00077,5,221239,1106195
HDIP01838,SP00193,9,682004,6138036
HDIP01838,SP00146,4,176619,706476
HDIP01838,SP00442,7,127378,891646
HDIP01839,SP00309,6,180971,1085826
HDIP01839,SP00125,2,392597,785194
HDIP01839,SP00398,8,421361,3370888
HDIP01839,SP00365,8,110068,880544
HDIP01840,SP00088,10,354517,3545170
HDIP01840,SP00150,1,317521,317521
HDIP01840,SP00020,8,548262,4386096
HDIP01840,SP00456,4,710537,2842148
HDIP01841,SP00241,7,53309,373163
HDIP01841,SP00382,1,745606,745606
HDIP01842,SP00324,3,816745,2450235
HDIP01842,SP00242,8,688257,5506056
HDIP01842,SP00140,10,105720,1057200
HDIP01842,SP00136,1,235872,235872
HDIP01843,SP00229,5,658549,3292745
HDIP01843,SP00212,6,232586,1395516
HDIP01843,SP00268,4,526352,2105408
HDIP01844,SP00095,1,842856,842856
HDIP01845,SP00208,5,187393,936965
HDIP01845,SP00457,3,393747,1181241
HDIP01845,SP00264,5,494860,2474300
HDIP01845,SP00123,10,168111,1681110
HDIP01845,SP00248,5,696867,3484335
HDIP01846,SP00325,3,627483,1882449
HDIP01846,SP00109,10,450064,4500640
HDIP01847,SP00225,7,78095,546665
HDIP01847,SP00056,8,16338,130704
HDIP01847,SP00026,9,404442,3639978
HDIP01847,SP00048,3,522844,1568532
HDIP01848,SP00254,3,272218,816654
HDIP01848,SP00133,7,381436,2670052
HDIP01849,SP00206,10,554119,5541190
HDIP01849,SP00436,5,597101,2985505
HDIP01849,SP00086,5,624079,3120395
HDIP01849,SP00213,9,221555,1993995
HDIP01850,SP00427,6,542785,3256710
HDIP01850,SP00153,9,837585,7538265
HDIP01850,SP00473,6,702242,4213452
HDIP01850,SP00175,10,260190,2601900
HDIP01850,SP00466,6,674240,4045440
HDIP01851,SP00500,5,781237,3906185
HDIP01851,SP00429,5,462537,2312685
HDIP01852,SP00241,9,53309,479781
HDIP01852,SP00362,9,55940,503460
HDIP01852,SP00248,7,696867,4878069
HDIP01852,SP00147,7,840960,5886720
HDIP01853,SP00381,2,230722,461444
HDIP01854,SP00056,3,16338,49014
HDIP01855,SP00439,5,217247,1086235
HDIP01855,SP00220,3,717584,2152752
HDIP01855,SP00486,5,30247,151235
HDIP01855,SP00436,3,597101,1791303
HDIP01855,SP00446,9,236843,2131587
HDIP01856,SP00220,6,717584,4305504
HDIP01857,SP00373,7,366907,2568349
HDIP01857,SP00018,4,139141,556564
HDIP01857,SP00254,9,272218,2449962
HDIP01858,SP00185,9,757019,6813171
HDIP01858,SP00213,8,221555,1772440
HDIP01858,SP00128,5,891235,4456175
HDIP01859,SP00386,6,598143,3588858
HDIP01860,SP00023,4,235895,943580
HDIP01861,SP00211,2,265179,530358
HDIP01861,SP00391,4,399409,1597636
HDIP01861,SP00412,4,658939,2635756
HDIP01861,SP00460,5,433065,2165325
HDIP01862,SP00100,4,97323,389292
HDIP01863,SP00268,5,526352,2631760
HDIP01863,SP00178,2,641193,1282386
HDIP01863,SP00091,1,149888,149888
HDIP01864,SP00187,6,685805,4114830
HDIP01865,SP00211,7,265179,1856253
HDIP01866,SP00278,4,317547,1270188
HDIP01866,SP00139,1,439939,439939
HDIP01866,SP00178,9,641193,5770737
HDIP01866,SP00142,6,103660,621960
HDIP01867,SP00006,8,308302,2466416
HDIP01867,SP00190,6,828610,4971660
HDIP01868,SP00143,6,605292,3631752
